"","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"0a5bf9af5f234c39d483abd5f786e2dc","Bacteria"," Bacteroidetes"," [Saprospirae]"," [Saprospirales]"," Saprospiraceae"," "," "
"8c21d777bc3e6ac02cb56e48ebfa7705","Bacteria"," Bacteroidetes"," [Saprospirae]"," [Saprospirales]"," Saprospiraceae"," "," "
"4f60a88591561862fa85a714454a5e40","Bacteria"," Bacteroidetes"," [Saprospirae]"," [Saprospirales]"," Saprospiraceae"," "," "
"491edf4399b5b307775b8e4f3281d589","Bacteria"," Bacteroidetes"," [Saprospirae]"," [Saprospirales]"," Saprospiraceae"," "," "
"b7cc218ca1bf93e7cf985ec718297e8f","Bacteria"," Bacteroidetes"," [Saprospirae]"," [Saprospirales]"," Saprospiraceae"," "," "
"5993ade3338e5176ab38b4bcdfda5d19","Bacteria"," Bacteroidetes"," [Saprospirae]"," [Saprospirales]"," Chitinophagaceae"," "," "
"77d33b9419d14aecb6063eb3b8d91cab","Bacteria"," Bacteroidetes"," [Saprospirae]"," [Saprospirales]"," Chitinophagaceae"," "," "
"729e254259d76bcb48c86cd261dff366","Bacteria"," Bacteroidetes"," [Saprospirae]"," [Saprospirales]"," Chitinophagaceae"," "," "
"51a3915b2348c79b261d10cc9c6f52b3","Bacteria"," Bacteroidetes"," [Saprospirae]"," [Saprospirales]"," Chitinophagaceae"," "," "
"c0c51451ce75b0d39cf6913df77bef7b","Bacteria"," Bacteroidetes"," [Saprospirae]"," [Saprospirales]"," Chitinophagaceae"," "," "
"9283506b935ef598c5d08a904b8687f2","Bacteria"," Bacteroidetes"," [Saprospirae]"," [Saprospirales]"," Chitinophagaceae"," "," "
"ba03d574288216cb347a3817cfd2cfd4","Bacteria"," Bacteroidetes"," [Saprospirae]"," [Saprospirales]"," Chitinophagaceae"," "," "
"f6f83333b53cd54268335eaee2f2ffef","Bacteria"," Bacteroidetes"," [Saprospirae]"," [Saprospirales]"," Chitinophagaceae"," "," "
"1e3dcd885356040cc192a654203fc427","Bacteria"," Bacteroidetes"," [Saprospirae]"," [Saprospirales]"," Chitinophagaceae"," "," "
"b27e70d70674d52628e0001126105309","Bacteria"," Bacteroidetes"," [Saprospirae]"," [Saprospirales]"," Chitinophagaceae"," "," "
"728bb5448c535c473735e5dae85ca41e","Bacteria"," Bacteroidetes"," [Saprospirae]"," [Saprospirales]"," Chitinophagaceae"," "," "
"64a89b49d17263475e34fdcc76083897","Bacteria"," Bacteroidetes"," [Saprospirae]"," [Saprospirales]"," Chitinophagaceae"," Flavisolibacter"," "
"12e74d674f80d69579a8bc4bde69b17c","Bacteria"," Bacteroidetes"," [Saprospirae]"," [Saprospirales]"," Chitinophagaceae"," Niabella"," "
"2df23ff349761895dc542b9d3929245d","Bacteria"," Bacteroidetes"," [Saprospirae]"," [Saprospirales]"," Chitinophagaceae"," Segetibacter"," "
"f0305c2bb230123846e4d634f70e817c","Bacteria"," Bacteroidetes"," [Saprospirae]"," [Saprospirales]"," Chitinophagaceae"," "," "
"d9ea61005643a4051b118703705322ae","Bacteria"," Bacteroidetes"," [Saprospirae]"," [Saprospirales]"," Chitinophagaceae"," "," "
"30d4dc06e175ba07318a52ca145c3eff","Bacteria"," Bacteroidetes"," [Saprospirae]"," [Saprospirales]"," Chitinophagaceae"," "," "
"2596b8783ea61209010e0db527cabd9c","Bacteria"," Bacteroidetes"," [Saprospirae]"," [Saprospirales]"," Chitinophagaceae",NA,NA
"7f49d71c12e405e5a482e201116db241","Bacteria"," Bacteroidetes"," [Saprospirae]"," [Saprospirales]"," Chitinophagaceae"," Niabella"," "
"3ada8657a5cdc491363d4916f9e9f3a8","Bacteria"," Bacteroidetes"," [Saprospirae]"," [Saprospirales]"," Chitinophagaceae"," Niabella"," "
"8678dea077ece20287b950cd5bc66db8","Bacteria"," Bacteroidetes"," [Saprospirae]"," [Saprospirales]"," Chitinophagaceae"," "," "
"683d7ebfecfa72db7fc109d35c397914","Bacteria"," Bacteroidetes"," [Saprospirae]"," [Saprospirales]"," Chitinophagaceae"," "," "
"33b680eee4f8b01a15a33f7fe5e0596c","Bacteria"," Bacteroidetes"," [Saprospirae]"," [Saprospirales]"," Chitinophagaceae"," "," "
"64aca044970cf53d900ee2c1b1ad938d","Bacteria"," Bacteroidetes"," [Saprospirae]"," [Saprospirales]"," Chitinophagaceae"," "," "
"08f4c036274c4569880bcd14e258f3f6","Bacteria"," Bacteroidetes"," [Saprospirae]"," [Saprospirales]"," Chitinophagaceae"," "," "
"b5049982b56a76cb087d833040e8a56c","Bacteria"," Bacteroidetes"," Flavobacteriia"," Flavobacteriales"," Cryomorphaceae",NA,NA
"84b58dde4a685bb291eb262d86785ceb","Bacteria"," Bacteroidetes"," Flavobacteriia"," Flavobacteriales"," Cryomorphaceae"," Brumimicrobium"," "
"881d292c0438421b14a4da85a83ae175","Bacteria"," Bacteroidetes"," Flavobacteriia"," Flavobacteriales"," Cryomorphaceae"," Brumimicrobium"," "
"618f82c2e46f0ebfc2dd11285b16bec1","Bacteria"," Bacteroidetes"," Flavobacteriia"," Flavobacteriales"," Cryomorphaceae"," Fluviicola"," "
"cfa948827471a85ea3887b4e6679ec32","Bacteria"," Bacteroidetes"," Flavobacteriia"," Flavobacteriales"," [Weeksellaceae]"," Weeksella"," "
"aaa445cee3d530690df00ae9be2be311","Bacteria"," Bacteroidetes"," Flavobacteriia"," Flavobacteriales"," Flavobacteriaceae"," Myroides"," "
"9836cedb23a6a53fd070e277c5d4c543","Bacteria"," Bacteroidetes"," Flavobacteriia"," Flavobacteriales"," Flavobacteriaceae"," Myroides"," odoratimimus"
"1811bda0777b6257f8dc19e38562a82f","Bacteria"," Bacteroidetes"," Flavobacteriia"," Flavobacteriales"," Flavobacteriaceae"," Myroides"," "
"cf47e162d2a94f7d6c28b182ec620feb","Bacteria"," Bacteroidetes"," Flavobacteriia"," Flavobacteriales"," Flavobacteriaceae"," Myroides"," "
"bb73ab5a4b645aa7b3b494a80e398a80","Bacteria"," Bacteroidetes"," Flavobacteriia"," Flavobacteriales"," Flavobacteriaceae",NA,NA
"9a285298cf766e01343faf2cccbcd16f","Bacteria"," Bacteroidetes"," Flavobacteriia"," Flavobacteriales"," Flavobacteriaceae",NA,NA
"f50dc86a818d6e2a96925d02b4b3b56c","Bacteria"," Bacteroidetes"," Flavobacteriia"," Flavobacteriales"," Flavobacteriaceae"," Myroides"," "
"704655792842da9ff4422ad16c825875","Bacteria"," Bacteroidetes"," Flavobacteriia"," Flavobacteriales"," Flavobacteriaceae"," "," "
"fea5397ca19f66f321508b0068c49ceb","Bacteria"," Bacteroidetes"," Flavobacteriia"," Flavobacteriales"," Flavobacteriaceae"," "," "
"6016ea7fcc05c5d813d3a191d511e9f5","Bacteria"," Bacteroidetes"," Flavobacteriia"," Flavobacteriales"," Flavobacteriaceae",NA,NA
"128e6861dfbf08ef2bf0b77b79ae8452","Bacteria"," Bacteroidetes"," Flavobacteriia"," Flavobacteriales"," Flavobacteriaceae"," Aequorivita"," "
"fea9831f50f69c95de82caa93a0d0847","Bacteria"," Bacteroidetes"," Flavobacteriia"," Flavobacteriales"," Flavobacteriaceae"," "," "
"971745cf1cef1d41bf26660a21fd9774","Bacteria"," Bacteroidetes"," Flavobacteriia"," Flavobacteriales"," [Weeksellaceae]"," "," "
"7efc0824082c46de00308b234091ee1c","Bacteria"," Bacteroidetes"," Flavobacteriia"," Flavobacteriales"," [Weeksellaceae]"," Wautersiella"," "
"b1e149c0ed86d280543f923615868271","Bacteria"," Bacteroidetes"," Flavobacteriia"," Flavobacteriales"," [Weeksellaceae]"," Wautersiella"," "
"3d8d0e75f9646bf5b65f66614f353bf8","Bacteria"," Bacteroidetes"," Flavobacteriia"," Flavobacteriales"," [Weeksellaceae]"," Wautersiella"," "
"0ecb900c9db631aafc61475d45a7b129","Bacteria"," Bacteroidetes"," Flavobacteriia"," Flavobacteriales"," [Weeksellaceae]"," Wautersiella"," "
"df212ea0a3ff62ad8fa4abc04c25a13d","Bacteria"," Bacteroidetes"," Flavobacteriia"," Flavobacteriales"," [Weeksellaceae]"," "," "
"e67e58513b56f7aec1179b9c9f5491f2","Bacteria"," Bacteroidetes"," Flavobacteriia"," Flavobacteriales"," [Weeksellaceae]"," "," "
"25bcacaa20e03d23f7c38bc423c707ce","Bacteria"," Bacteroidetes"," Flavobacteriia"," Flavobacteriales"," [Weeksellaceae]"," "," "
"7b673af04ecf62c48a3bd01bcff801c4","Bacteria"," Bacteroidetes"," Flavobacteriia"," Flavobacteriales"," [Weeksellaceae]"," Cloacibacterium"," "
"31c08423cfeb4c6858ed931b9a3d71e6","Bacteria"," Bacteroidetes"," Flavobacteriia"," Flavobacteriales"," [Weeksellaceae]"," Cloacibacterium"," "
"8612a638846acf832935cb932a1f0398","Bacteria"," Bacteroidetes"," Flavobacteriia"," Flavobacteriales"," [Weeksellaceae]"," Cloacibacterium"," "
"09f9294499192d4eecf29e85501cc425","Bacteria"," Bacteroidetes"," Flavobacteriia"," Flavobacteriales"," [Weeksellaceae]"," "," "
"423721c841d91e413bbba298b594a536","Bacteria"," Bacteroidetes"," Flavobacteriia"," Flavobacteriales"," [Weeksellaceae]"," "," "
"6893e9cfcf4ca056f62aec6f490be982","Bacteria"," Bacteroidetes"," Flavobacteriia"," Flavobacteriales"," [Weeksellaceae]"," "," "
"fe30f24c35544ec0ec73480934911b25","Bacteria"," Bacteroidetes"," Flavobacteriia"," Flavobacteriales"," [Weeksellaceae]"," "," "
"1c77d1fee7366e7b60a0f30f6f2a6fe7","Bacteria"," Bacteroidetes"," Flavobacteriia"," Flavobacteriales"," [Weeksellaceae]"," "," "
"138bc0922a2ce184b9cca00dae04b7d6","Bacteria"," Bacteroidetes"," Flavobacteriia"," Flavobacteriales"," [Weeksellaceae]"," "," "
"fbcf8acf6ce9cf047ffdc988e35d13b3","Bacteria"," Bacteroidetes"," Sphingobacteriia"," Sphingobacteriales"," "," "," "
"706029f03162b1718b64f276f5e4bc33","Bacteria"," Bacteroidetes"," Sphingobacteriia"," Sphingobacteriales"," Sphingobacteriaceae"," Sphingobacterium",NA
"abe94089718da82502ba793ef60f21bd","Bacteria"," Bacteroidetes"," Sphingobacteriia"," Sphingobacteriales"," Sphingobacteriaceae",NA,NA
"fa3d96ffb412279fc60b975c9f8b6f6e","Bacteria"," Bacteroidetes"," Sphingobacteriia"," Sphingobacteriales"," Sphingobacteriaceae",NA,NA
"1701c443976bb3a9d2509062f75eed6e","Bacteria"," Bacteroidetes"," Sphingobacteriia"," Sphingobacteriales"," Sphingobacteriaceae",NA,NA
"34244f46ca2dbc7e4f45efefd6ee8dce","Bacteria"," Bacteroidetes"," Sphingobacteriia"," Sphingobacteriales"," Sphingobacteriaceae"," Sphingobacterium"," mizutaii"
"10b890326e2b0b15509aefb95d0d6b79","Bacteria"," Bacteroidetes"," Sphingobacteriia"," Sphingobacteriales"," Sphingobacteriaceae"," Sphingobacterium"," multivorum"
"5f0927bf984f286d11de39a8867c2ac7","Bacteria"," Bacteroidetes"," Sphingobacteriia"," Sphingobacteriales"," Sphingobacteriaceae"," "," "
"ed52f10a121caf6393ed73005fe3519b","Bacteria"," Bacteroidetes"," Sphingobacteriia"," Sphingobacteriales"," Sphingobacteriaceae"," "," "
"0dae4af6d72f860966de2a1627f55a76","Bacteria"," Bacteroidetes"," Sphingobacteriia"," Sphingobacteriales"," Sphingobacteriaceae"," "," "
"3ff061ce6fe617244861124e737baeac","Bacteria"," Bacteroidetes"," Bacteroidia"," Bacteroidales"," Porphyromonadaceae"," "," "
"b499f99519729333a4d4d681a712e05d","Bacteria"," Bacteroidetes"," Bacteroidia"," Bacteroidales"," Porphyromonadaceae"," Paludibacter"," "
"3b5fbcaf50adf9cce0c7d6e7577e134a","Bacteria"," Bacteroidetes"," Bacteroidia"," Bacteroidales"," Marinilabiaceae"," "," "
"c48a00b8ddf0e73244326a614b06bd78","Bacteria"," Bacteroidetes"," Bacteroidia"," Bacteroidales"," Bacteroidaceae"," 5-7N15"," "
"75ba7fba232bce1e9c7e0ce8917a0ada","Bacteria"," Bacteroidetes"," Bacteroidia"," Bacteroidales"," Bacteroidaceae"," Bacteroides"," "
"4f8d62712ec9d959843ad19656c10e35","Bacteria"," Bacteroidetes"," Bacteroidia"," Bacteroidales"," Bacteroidaceae"," 5-7N15"," "
"2c97c50bb92d1350081db701c898ae82","Bacteria"," Bacteroidetes"," Bacteroidia"," Bacteroidales"," Bacteroidaceae"," Bacteroides"," "
"24c4e44349aed87ebcc228362d6bcc1e","Bacteria"," Bacteroidetes"," Flavobacteriia"," Flavobacteriales"," Cryomorphaceae"," "," "
"60256eaa033d17a8a7e14f15d6dd7731","Bacteria"," Bacteroidetes"," Cytophagia"," Cytophagales"," Cytophagaceae"," Pontibacter"," "
"7897234528b5b7480e9132035c19c7fb","Bacteria"," Bacteroidetes"," Cytophagia"," Cytophagales"," Cytophagaceae"," Adhaeribacter"," "
"4f05321e04ff3c3ef24a8bff80e97bf0","Bacteria"," Bacteroidetes"," Cytophagia"," Cytophagales"," Cytophagaceae"," Adhaeribacter"," "
"f77e7a8183c39f85b5bd6302fe58a1d8","Bacteria"," Bacteroidetes"," Cytophagia"," Cytophagales"," Cytophagaceae"," Adhaeribacter"," "
"1ae57a2f167cf9ad6f228f8b5d2684d0","Bacteria"," Bacteroidetes"," Cytophagia"," Cytophagales"," Cytophagaceae"," Hymenobacter"," "
"747eb6e9a6df7686a73009847bbc6c5f","Bacteria"," Bacteroidetes"," Cytophagia"," Cytophagales"," Cytophagaceae"," Hymenobacter"," "
"0d0cc0527ae5e10769a27f97c5966811","Bacteria"," Bacteroidetes"," Cytophagia"," Cytophagales"," Cytophagaceae"," Hymenobacter"," "
"c3988b4dd180c9c6a907dfcbcbdbfcef","Bacteria"," Bacteroidetes"," Cytophagia"," Cytophagales"," Cytophagaceae"," Adhaeribacter"," "
"b3df7a8eb392780ebcf3ae3d6416ee0e","Bacteria"," Bacteroidetes"," Cytophagia"," Cytophagales"," Cytophagaceae"," Leadbetterella"," "
"eba9861b9998a4e0527d9117f2a4014d","Bacteria"," Bacteroidetes"," Cytophagia"," Cytophagales"," Cytophagaceae"," Leadbetterella"," "
"9fe222fa4136378a781519e01f8949be","Bacteria"," Bacteroidetes"," Cytophagia"," Cytophagales"," Cytophagaceae"," Leadbetterella"," "
"97f3d93969fb71dcbb3d9d9639844392","Bacteria"," Bacteroidetes"," Cytophagia"," Cytophagales"," Cytophagaceae"," Leadbetterella"," "
"8e7ee10dc924ce0aba9c2cab28a5d33a","Bacteria"," Bacteroidetes"," Cytophagia"," Cytophagales"," Cytophagaceae"," Leadbetterella"," "
"adec59dd48556578670f969792a2ff8c","Bacteria"," Bacteroidetes"," Cytophagia"," Cytophagales"," Cytophagaceae"," Leadbetterella"," "
"f9e3cc299c5f821e66e468c67a285915","Bacteria"," Bacteroidetes"," Cytophagia"," Cytophagales"," Cytophagaceae"," Dyadobacter"," "
"affbc533fb810465fe4dd13f1c6b43e2","Bacteria"," Bacteroidetes"," Cytophagia"," Cytophagales"," Cytophagaceae"," Larkinella"," "
"4ee159a4ead0a1d894a3cd51fc27d28c","Bacteria"," Bacteroidetes"," Cytophagia"," Cytophagales"," Cytophagaceae"," Spirosoma"," "
"4c0e77555e6ab1ee40e12a6ffa095e9b","Bacteria"," Bacteroidetes"," Cytophagia"," Cytophagales"," Cytophagaceae"," Spirosoma"," "
"ebcde793488ffb6a6c083b94204de559","Bacteria"," Bacteroidetes"," Cytophagia"," Cytophagales"," Cytophagaceae"," Spirosoma"," "
"90913e479a29f1b85baeb5c44d5d1df1","Bacteria"," Bacteroidetes"," Cytophagia"," Cytophagales"," Cytophagaceae"," Spirosoma"," "
"7364a49221be95cef659fc56396d87b7","Bacteria"," Bacteroidetes"," Cytophagia"," Cytophagales"," Cytophagaceae"," Spirosoma"," "
"67d69eb89d2c65974e3f13b24493ce82","Bacteria"," Bacteroidetes"," Cytophagia"," Cytophagales"," Cytophagaceae"," Rudanella"," "
"2f032673defa78e4f3984f25289c4923","Bacteria"," Bacteroidetes"," Cytophagia"," Cytophagales"," Cytophagaceae"," "," "
"2be0c569c28a41e77a0183ef350b43c1","Bacteria"," Bacteroidetes"," Cytophagia"," Cytophagales"," Cytophagaceae"," "," "
"5cd890ab4f53256d6b1762acf5ab7c69","Bacteria"," Bacteroidetes"," Cytophagia"," Cytophagales"," Cytophagaceae"," "," "
"d00c27382c8db182341eb3f28de7a1ce","Bacteria"," Bacteroidetes"," Cytophagia"," Cytophagales"," [Amoebophilaceae]"," Candidatus Cardinium"," "
"c80a978e67c532e45110835957412d7b","Bacteria"," Bacteroidetes"," Cytophagia"," Cytophagales"," Flammeovirgaceae"," "," "
"4a0b62d36e53c036dc0791ef161da8aa","Bacteria"," Bacteroidetes"," [Saprospirae]"," [Saprospirales]"," Saprospiraceae"," "," "
"76b3702714054274614f58000038c1be","Bacteria"," Planctomycetes"," Phycisphaerae"," Phycisphaerales"," "," "," "
"f8570c7c240a3f58bce765521e727596","Bacteria"," Planctomycetes"," Phycisphaerae"," WD2101"," "," "," "
"90bcc60b58e6353025b4e9de249ccb83","Bacteria"," Planctomycetes"," Planctomycetia"," Pirellulales"," Pirellulaceae"," "," "
"3115ec93580d45847c2ab3c91bc97aa9","Bacteria"," Planctomycetes"," Planctomycetia"," Pirellulales"," Pirellulaceae",NA,NA
"8bbb8e5fdcb80e96781a3ae383b79d11","Bacteria"," Planctomycetes"," Planctomycetia"," Planctomycetales"," Planctomycetaceae"," Planctomyces"," "
"fff8d512c18850b0a606c8031690a7e5","Bacteria"," Planctomycetes"," Planctomycetia"," Planctomycetales"," Planctomycetaceae"," Planctomyces"," "
"bc9e37de61b4fd5f306f3daf419113bd","Bacteria"," Planctomycetes"," Planctomycetia"," Planctomycetales"," Planctomycetaceae"," Planctomyces"," "
"97e6ab5e2216bdc7d4a0ce3851789550","Bacteria"," Planctomycetes"," Planctomycetia"," Gemmatales"," Isosphaeraceae"," "," "
"e54dfdb48fd45849fdd65ea2d99313ab","Bacteria"," Planctomycetes"," Planctomycetia"," Gemmatales"," Isosphaeraceae"," "," "
"6618680a6790edd8b5020cb5db76b686","Bacteria"," Planctomycetes"," Planctomycetia"," Gemmatales"," Isosphaeraceae"," "," "
"e93b21722f5805a51e0275e6793b063d","Bacteria"," Planctomycetes"," Planctomycetia"," Gemmatales"," Gemmataceae"," Gemmata"," "
"a6e376ecce276320497435754c24af4a","Bacteria"," Planctomycetes"," Planctomycetia"," Gemmatales"," Gemmataceae"," Gemmata"," "
"30f5e75335e5c6f8c5a39cddbda052fc","Bacteria"," Planctomycetes"," Planctomycetia"," Gemmatales"," Gemmataceae"," Gemmata"," "
"2b89b417d3a914a1caa289c4f132bfef","Bacteria"," Planctomycetes"," Planctomycetia"," Gemmatales"," Gemmataceae"," Gemmata"," "
"d6235635ba2c5f185f4fca49147bf3e4","Bacteria"," Verrucomicrobia"," Opitutae"," HA64"," "," "," "
"cc61ea3caef801742cacc796f053ef90","Bacteria"," GN02"," BD1-5"," "," "," "," "
"918fc30207b18a308ba0cb1e5244bd45","Bacteria"," TM6"," SJA-4"," "," "," "," "
"84ec91878eb7c822ebe95a695d8adcce","Bacteria"," TM6"," SJA-4"," "," "," "," "
"2a3cd34ff77971be3b7450c8d8be4645","Bacteria"," Aquificae"," Aquificae"," Aquificales"," Aquificaceae"," "," "
"6e3e062d65c1b047950a2492118eb70b","Bacteria"," SR1"," "," "," "," "," "
"95b61453baf896d2dd23730ea2caebb1","Bacteria"," Acidobacteria"," Acidobacteriia"," Acidobacteriales"," Acidobacteriaceae"," "," "
"881073bab6b2e5c05d3fa1686908c9fa","Bacteria"," Acidobacteria"," Acidobacteriia"," Acidobacteriales"," Acidobacteriaceae"," "," "
"5b6abc69640b2f9342656d6bd94055bb","Bacteria"," Acidobacteria"," Acidobacteriia"," Acidobacteriales"," Acidobacteriaceae",NA,NA
"46c44d3088cd343bfc56006e027451d5","Bacteria"," Acidobacteria"," Acidobacteriia"," Acidobacteriales"," Acidobacteriaceae"," "," "
"747f5947c9bf8b56e76e524e5506ce8c","Bacteria"," Acidobacteria"," Acidobacteriia"," Acidobacteriales"," Acidobacteriaceae"," "," "
"8d9b94bb6cfbdeb66541e24844a8c221","Bacteria"," Tenericutes"," Mollicutes"," Mycoplasmatales"," Mycoplasmataceae"," Mycoplasma"," "
"1029f53d0a2094377477a99bb8fd0512","Bacteria"," Tenericutes"," Mollicutes"," Mycoplasmatales"," Mycoplasmataceae"," Mycoplasma"," "
"f6148b6faaa3fa0d66b1d3bdcc18f00a","Bacteria"," Tenericutes"," Mollicutes"," Mycoplasmatales"," Mycoplasmataceae"," Mycoplasma"," "
"b51434355503154f06edd1889445005d","Bacteria"," Tenericutes"," Mollicutes"," Mycoplasmatales"," Mycoplasmataceae"," Mycoplasma"," "
"cd0dc1d474500540d2e4a22d8887deb5","Bacteria"," Tenericutes"," Mollicutes"," Mycoplasmatales"," Mycoplasmataceae"," Mycoplasma"," "
"82acc16d8a22778262532ba70f6109e5","Bacteria"," Tenericutes"," Mollicutes"," Mycoplasmatales"," Mycoplasmataceae"," Mycoplasma"," "
"8f9054af55ebc5c4e26b9b453e40ac37","Bacteria"," Tenericutes"," Mollicutes"," Mycoplasmatales"," Mycoplasmataceae"," Mycoplasma"," "
"2c71286412a9c30e1bfa3609b93c3c13","Bacteria"," Tenericutes"," Mollicutes"," Mycoplasmatales"," Mycoplasmataceae"," Mycoplasma"," "
"456278ea41af6fcc39a5784d6d706b8d","Bacteria"," Tenericutes"," Mollicutes"," Mycoplasmatales"," Mycoplasmataceae"," Mycoplasma"," "
"9f601319304698ca599073283ab894d9","Bacteria"," Tenericutes"," Mollicutes"," Mycoplasmatales"," Mycoplasmataceae"," Mycoplasma"," "
"5a61431e4edce9a3b9d7914e09893a0f","Bacteria"," Tenericutes"," Mollicutes"," Mycoplasmatales"," Mycoplasmataceae"," Mycoplasma"," "
"a81a1890eb28bceff79fd10fc819088d","Bacteria"," Tenericutes"," Mollicutes"," Mycoplasmatales"," Mycoplasmataceae"," Mycoplasma"," "
"260141ebde1c0f82eb071817156b9e6f","Bacteria"," Tenericutes"," Mollicutes"," Mycoplasmatales"," Mycoplasmataceae"," Mycoplasma"," "
"6b7193ccd1ee6bbc2b110c78b9ac4517","Bacteria"," Tenericutes"," Mollicutes"," Mycoplasmatales"," Mycoplasmataceae"," Mycoplasma"," "
"4aa960370afbea1613532c07d4137a4a","Bacteria"," Tenericutes"," Mollicutes"," Mycoplasmatales"," Mycoplasmataceae"," Mycoplasma"," "
"759b69c592e4c2a267b3fb2c14178b65","Bacteria"," Tenericutes"," Mollicutes"," Mycoplasmatales"," Mycoplasmataceae"," Mycoplasma"," "
"e7dd0d9e205bdd93a0ab7348fdeb48b4","Bacteria"," Tenericutes"," Mollicutes"," Mycoplasmatales"," Mycoplasmataceae"," Mycoplasma"," "
"cfd36bc9932d5aafaa4aa991291168f4","Bacteria"," Tenericutes"," Mollicutes"," Mycoplasmatales"," Mycoplasmataceae"," Mycoplasma"," "
"1cc585194324c38ecc792fff3a199120","Bacteria"," Tenericutes"," Mollicutes"," Mycoplasmatales"," Mycoplasmataceae"," Mycoplasma"," "
"2aabc9d1e62bc0a9944992d856e3b76a","Bacteria"," Tenericutes"," Mollicutes"," Mycoplasmatales"," Mycoplasmataceae"," Mycoplasma"," "
"f035ade42c69028366deee4d4c1db849","Bacteria"," Tenericutes"," Mollicutes"," Mycoplasmatales"," Mycoplasmataceae"," Mycoplasma"," "
"abc643176f5920f4e9e9b7918c8f5503","Bacteria"," Tenericutes"," Mollicutes"," Mycoplasmatales"," Mycoplasmataceae"," Mycoplasma"," "
"895196e053bf7e5d72c07b3d7b2e1bb6","Bacteria"," Tenericutes"," Mollicutes"," Mycoplasmatales"," Mycoplasmataceae"," Mycoplasma"," "
"4024eff76cdcc3751e21d9e1e7331761","Bacteria"," Tenericutes"," Mollicutes"," Entomoplasmatales"," "," "," "
"ea9eec7cd5a31e3341a63fd8ad5abd96","Bacteria"," Tenericutes"," Mollicutes"," Entomoplasmatales"," "," "," "
"65ab34267bf68aeb74d3cc158975973f","Bacteria"," Tenericutes"," Mollicutes"," Entomoplasmatales"," "," "," "
"cb0423d0ab90bb184d5540adff676f4c","Bacteria"," Tenericutes"," Mollicutes"," Entomoplasmatales"," "," "," "
"f6cd6f699f3276dec4572fda3185ebb2","Bacteria"," Tenericutes"," Mollicutes"," Entomoplasmatales"," "," "," "
"fb4ba4f670eb3356d8cc57ee6f88933d","Bacteria"," Tenericutes"," Mollicutes"," Entomoplasmatales"," "," "," "
"f04924d7dd558d3d665f73d8bfd2b762","Bacteria"," Tenericutes"," Mollicutes"," Entomoplasmatales"," "," "," "
"dd60efd988358c980d338795a3f6e0b8","Bacteria"," Tenericutes"," Mollicutes"," Entomoplasmatales"," "," "," "
"709f28061ff93701c5d360ec338e052a","Bacteria"," Tenericutes"," Mollicutes"," Entomoplasmatales"," "," "," "
"ab7f1c165140942cb74f458dd99e1e16","Bacteria"," Tenericutes"," Mollicutes"," Entomoplasmatales"," "," "," "
"04bca9a55d4529344e97d2d28f9be43d","Bacteria"," Firmicutes"," Clostridia"," Clostridiales"," Lachnospiraceae"," Catonella"," "
"6a9d9bcc7e05e5c8acb87aba4f81e66c","Bacteria"," Firmicutes"," Clostridia"," Clostridiales"," Ruminococcaceae"," Ruminococcus"," "
"728e358f9e87ef9c8587031e32e19f2f","Bacteria"," FBP"," "," "," "," "," "
"a22c8ef72659b99e76dd5d4ec6b37843","Bacteria"," Actinobacteria"," Coriobacteriia"," Coriobacteriales"," Coriobacteriaceae"," "," "
"407851985d9fa9da19c86ca51f1ee5a5","Bacteria"," Firmicutes"," Clostridia"," Clostridiales",NA,NA,NA
"614899c78d10b5d7add6cc5dfdb17d8f","Bacteria"," Firmicutes"," Clostridia"," Clostridiales"," Ruminococcaceae"," "," "
"df14354ec277348c54d0c9dd49eb4da0","Bacteria"," Firmicutes"," Clostridia"," Clostridiales"," Ruminococcaceae"," Ruminococcus"," "
"2489471b3729e885a2c1ddaa10774d8e","Bacteria"," Firmicutes"," Clostridia"," Clostridiales"," Ruminococcaceae"," "," "
"bf08ab198c9fa4a87e01c8bdc801e381","Bacteria"," Firmicutes"," Clostridia"," Clostridiales"," Ruminococcaceae"," Ruminococcus"," flavefaciens"
"5c10a9600cf1bfb967a4d7662728810b","Bacteria"," Firmicutes"," Clostridia"," Clostridiales"," Ruminococcaceae"," "," "
"adf6d94ef71aef02ab94bc7f2a6d150a","Bacteria"," Firmicutes"," Clostridia"," Clostridiales"," Ruminococcaceae"," "," "
"315a45fffc9d4c77f2a7c87b3cb8f9da","Bacteria"," Firmicutes"," Clostridia"," Clostridiales"," Ruminococcaceae"," Oscillospira"," "
"0a8bf3c61ea995b2dbc5d8cb66f213f3","Bacteria"," Firmicutes"," Clostridia"," Clostridiales"," Ruminococcaceae"," "," "
"a6f4833f69a561ca48fad08b805dae22","Bacteria"," Firmicutes"," Clostridia"," Clostridiales"," "," "," "
"c62c197045cc0919185f997e167ecc2e","Bacteria"," Firmicutes"," Clostridia"," Clostridiales"," [Tissierellaceae]"," Sedimentibacter"," "
"9253a4863cac514c6004b26d70920768","Bacteria"," Firmicutes"," Clostridia"," Clostridiales"," Ruminococcaceae"," "," "
"445a4a37ed784a81e8f48838ca8c11c7","Bacteria"," Firmicutes"," Clostridia"," Clostridiales",NA,NA,NA
"e748098dacfd5527ce1c19b6f715568d","Bacteria"," Firmicutes"," Clostridia"," Clostridiales",NA,NA,NA
